State Name,District Name,Subdistrict Name,Facility Type,Facility Name,Facility Address,Latitude,Longitude,ActiveFlag_C,Location Type,Type Of Facility
Andhra Pradesh,Guntur,Prathipadu,chc,Prathipadu,NA,16.187778,80.339167,Y,Rural,Public
Andhra Pradesh,Guntur,Ipur,chc,Ipuru,NA,16.2333,79.8,Y,Rural,Public
Andhra Pradesh,Guntur,Kollipara,chc,Kollipara,NA,16.287735,80.751927,Y,Rural,Public
Andhra Pradesh,Guntur,Sattenapalli,chc,Sattenapalli,NA,16.295568,80.405141,Y,Urban,Public
Andhra Pradesh,Guntur,PV Palem,chc,PV Palem,NA,16.306652,80.43654,Y,Rural,Public
Andhra Pradesh,Guntur,Repalle,chc,Repalle,NA,16.320267,80.452817,Y,Urban,Public
Andhra Pradesh,Krishna,Vuyyuru,chc,Vuyyuru,NA,16.36,80.85,Y,Rural,Public
Andhra Pradesh,Krishna,Kankipadu,chc,Kankipadu,NA,16.43,80.76,Y,Rural,Public
Andhra Pradesh,West Godavari,Narasapur,chc,AH Narasapur,NA,16.432983,81.69662,Y,Urban,Public
Andhra Pradesh,Guntur,Urban Health Facilities,chc,Mangalagiri,NA,16.43491,80.568769,Y,Urban,Public
Andhra Pradesh,Guntur,Peddakurapadu,chc,Pedakurapadu,NA,16.471332,80.254992,Y,Rural,Public
Andhra Pradesh,East Godavari,RAZOLU,chc,Razolu,NA,16.474326,81.840196,Y,Rural,Public
Andhra Pradesh,Guntur,Macherla,chc,Macherla,NA,16.48,79.43,Y,Urban,Public
Andhra Pradesh,East Godavari,Allavaram,chc,Allavaram,NA,16.517071,81.988491,Y,Rural,Public
Andhra Pradesh,West Godavari,Palacole,chc,AH Palacole,NA,16.517455,81.725342,Y,Urban,Public
Andhra Pradesh,Krishna,Gannavaram,chc,Gannavaram,NA,16.54,80.8,Y,Rural,Public
Andhra Pradesh,West Godavari,Bhimavaram,chc,AH Bhimavaram,NA,16.54541,81.531578,Y,Urban,Public
Andhra Pradesh,Krishna,Kaikaluru,chc,Kaikaluru,NA,16.55,81.21,Y,Rural,Public
Andhra Pradesh,Guntur,Gurazala,chc,Gurazala,NA,16.555688,79.636175,Y,Rural,Public
Andhra Pradesh,Guntur,Macherla,chc,Vijayapuri South,NA,16.55796,79.308528,Y,Rural,Public
Andhra Pradesh,Guntur,Amaravathi,chc,Amaravathi,NA,16.572983,80.357513,Y,Rural,Public
Andhra Pradesh,West Godavari,Akividu,chc,Akiveedu,NA,16.582315,81.378377,Y,Rural,Public
Andhra Pradesh,East Godavari,P GANNAVARAM,chc,P.Gannavaram,NA,16.589125,81.890514,Y,Rural,Public
Andhra Pradesh,West Godavari,Achanta,chc,Achanta,NA,16.602036,81.807693,Y,Rural,Public
Andhra Pradesh,East Godavari,MUMMIDIVARAM,chc,Mummidivaram,NA,16.6415,82.104296,Y,Rural,Public
Andhra Pradesh,West Godavari,Penugonda,chc,Penugonda,NA,16.654724,81.744517,Y,Rural,Public
Andhra Pradesh,East Godavari,T KOTHAPALLI,chc,T. Kothapalli,NA,16.663791,82.205347,Y,Rural,Public
Andhra Pradesh,East Godavari,Kothapet  (APVVP),chc,Kothapet APVVP,NA,16.716015,81.895785,Y,Rural,Public
Andhra Pradesh,East Godavari,Kapileswarpuram,chc,Kapileswarpuram,NA,16.740616,81.919378,Y,Rural,Public
Andhra Pradesh,West Godavari,Denduluru,chc,Denduluru,NA,16.760556,81.164167,Y,Rural,Public
Andhra Pradesh,Krishna,Nandigama,chc,AH Nandigama,NA,16.772509,80.285935,Y,Rural,Public
Andhra Pradesh,Krishna,Mylavaram,chc,Mylavaram,NA,16.78,80.63,Y,Rural,Public
Andhra Pradesh,East Godavari,Tallarevu,chc,Tallarevu,NA,16.781928,82.232523,Y,Rural,Public
Andhra Pradesh,East Godavari,Alamuru,chc,Alamuru,NA,16.788975,81.883893,Y,Rural,Public
Andhra Pradesh,West Godavari,Bhimadole,chc,Bhimadolu,NA,16.814444,81.261667,Y,Rural,Public
Andhra Pradesh,East Godavari,R Chodavarm (APVVP),chc,R Chodavaram APVVP,NA,16.851944,82.056667,Y,Rural,Public
Andhra Pradesh,East Godavari,Mandapet,chc,Mandapet,NA,16.87,81.93,Y,Urban,Public
Andhra Pradesh,Krishna,Jaggaiahpeta,chc,Jaggaiahpeta,NA,16.9,80.1,Y,Urban,Public
Andhra Pradesh,East Godavari,Kadiyam,chc,Kadiyam,NA,16.906731,81.819359,Y,Rural,Public
Andhra Pradesh,West Godavari,Nidadavole,chc,Nidadavolu,NA,16.92,81.67,Y,Rural,Public
Andhra Pradesh,East Godavari,Anaparthy (APVVP),chc,Anaparthy APVVP,NA,16.93465,81.955119,Y,Rural,Public
Andhra Pradesh,Krishna,Vissannapeta,chc,Vissannapeta,NA,16.938464,80.78677,Y,Rural,Public
Andhra Pradesh,East Godavari,Pedapudi,chc,Pedapudi,NA,16.952348,82.130561,Y,Rural,Public
Andhra Pradesh,West Godavari,Nidadavole,chc,AH Kovvur,NA,17.012819,81.725294,Y,Rural,Public
Andhra Pradesh,East Godavari,Samalkot,chc,Samalkot,NA,17.0531,82.1695,Y,Urban,Public
Andhra Pradesh,West Godavari,Chintalapudi,chc,Chintalapudi,NA,17.069681,80.987596,Y,Rural,Public
Andhra Pradesh,East Godavari,Peddapuram,chc,Peddapuram,NA,17.076436,82.135109,Y,Rural,Public
Andhra Pradesh,West Godavari,Gopalapuram,chc,Gopalapuram,NA,17.101944,81.040962,Y,Rural,Public
Andhra Pradesh,Krishna,Tiruvuru,chc,AH Tiruvuru,NA,17.108818,80.608014,Y,Rural,Public
Andhra Pradesh,East Godavari,Pithapuram,chc,Pithapuram,NA,17.112427,82.252898,Y,Urban,Public
Andhra Pradesh,East Godavari,Jaggampeta,chc,Jaggampeta,NA,17.171143,82.06367,Y,Rural,Public
Andhra Pradesh,West Godavari,Buttayagudem,chc,Buttaigudem,NA,17.192844,81.280278,Y,Rural,Public
Andhra Pradesh,East Godavari,Prathipadu,chc,Prathipadu APVVP,NA,17.228882,82.191756,Y,Rural,Public
Andhra Pradesh,West Godavari,Polavaram,chc,Polavaram,NA,17.247893,81.643235,Y,Rural,Public
Andhra Pradesh,East Godavari,Gokavaram,chc,Gokavaram,NA,17.256323,81.848391,Y,Rural,Public
Andhra Pradesh,East Godavari,Yeleswaram,chc,Yeleswaram,NA,17.28651,82.109909,Y,Rural,Public
Andhra Pradesh,East Godavari,Rowthulapudi,chc,Rowthulapudi,NA,17.37725,82.368917,Y,Rural,Public
Andhra Pradesh,Vishakapatnam,Nakkapalli,chc,CHC Nakkapalli,NA,17.412086,82.729319,Y,Rural,Public
Andhra Pradesh,East Godavari,Addateegala,chc,Addateegala,NA,17.476058,82.021641,Y,Rural,Public
Andhra Pradesh,Vishakapatnam,CHC Yellamanchili,chc,Yellamanchili,NA,17.551485,82.858322,Y,Rural,Public
Andhra Pradesh,Vishakapatnam,CHC Kotauratla,chc,Kotauratla,NA,17.566214,82.683445,Y,Rural,Public
Andhra Pradesh,East Godavari,Kunavaram,chc,Kunavaram,NA,17.574973,81.253948,Y,Rural,Public
Andhra Pradesh,East Godavari,Addateegala,chc,Y Ramavaram,NA,17.631999,81.956209,Y,Rural,Public
Andhra Pradesh,Vishakapatnam,CHC Aganampudi,chc,Aganampudi,NA,17.682849,83.146138,Y,Rural,Public
Andhra Pradesh,Vishakapatnam,CHC  Chintapalli,chc,Chintapalli,NA,17.686816,83.218482,Y,Rural,Public
Andhra Pradesh,Vishakapatnam,CHC Munchingput,chc,Munchingput,NA,17.686816,83.218482,Y,Rural,Public
Andhra Pradesh,East Godavari,Chintoor,chc,Chintoor,NA,17.741848,81.393119,Y,Rural,Public
Andhra Pradesh,Vishakapatnam,CHC Gopalapatnam,chc,Gopalapatnam,NA,17.747975,83.217914,Y,Rural,Public
Andhra Pradesh,Vishakapatnam,CHC Chodavaram,chc,Chodavaram,NA,17.831381,82.934022,Y,Rural,Public
Andhra Pradesh,Vishakapatnam,CHC K Kotapadu,chc,K.Kotapadu,NA,17.886116,83.043521,Y,Rural,Public
Andhra Pradesh,Vishakapatnam,CHC Bheemilipatnam,chc,Bheemilipatnam,NA,17.887517,83.44568,Y,Urban,Public
Andhra Pradesh,Vizianagaram,Cheepurupalli,chc,Cheepurupalli,NA,17.8968844,83.1627134,Y,Rural,Public
Andhra Pradesh,Vishakapatnam,CHC V Madugula,chc,V.Madugula,NA,17.916823,82.814239,Y,Rural,Public
Andhra Pradesh,Vizianagaram,Bhogapuram,chc,Bhogapuram,NA,18.0373176,83.4894555,Y,Rural,Public
Andhra Pradesh,Vishakapatnam,CHC Paderu,chc,Paderu,NA,18.0833,82.6667,Y,Rural,Public
Andhra Pradesh,Vizianagaram,S.Kota,chc,S.Kota,NA,18.098421,83.135566,Y,Rural,Public
Andhra Pradesh,Vizianagaram,Bhadragiri,chc,Bhadragiri,NA,18.106658,83.395551,Y,Rural,Public
Andhra Pradesh,Vizianagaram,Nellimarla,chc,Nellimarla,NA,18.1500162,83.4432974,Y,Rural,Public
Andhra Pradesh,Srikakulam,Ranastalam,chc,Ranastalam,NA,18.184711,83.690684,Y,Rural,Public
Andhra Pradesh,Vizianagaram,Gajapathinagaram,chc,Gajapathinagaram,NA,18.2934739,83.3339938,Y,Rural,Public
Andhra Pradesh,Vishakapatnam,CHC Aruku,chc,Aruku,NA,18.3333,82.8667,Y,Rural,Public
Andhra Pradesh,Srikakulam,Ponduru,chc,Ponduru,NA,18.349737,83.758392,Y,Rural,Public
Andhra Pradesh,Srikakulam,Narasannapeta,chc,Narasannapeta,NA,18.416364,84.045926,Y,Rural,Public
Andhra Pradesh,Srikakulam,Amadalavalasa,chc,Amadalavalasa,NA,18.4167,83.9,Y,Urban,Public
Andhra Pradesh,Srikakulam,Rajam,chc,Rajam,NA,18.455584,83.649381,Y,Rural,Public
Andhra Pradesh,Vizianagaram,Badangi,chc,Badangi,NA,18.494686,83.368234,Y,Rural,Public
Andhra Pradesh,Vizianagaram,Saluru,chc,Saluru,NA,18.517099,83.209503,Y,Urban,Public
Andhra Pradesh,Srikakulam,Kotabommali,chc,Kotabommali,NA,18.518414,84.151428,Y,Rural,Public
Andhra Pradesh,Srikakulam,Budithi,chc,Budithi,NA,18.525784,84.00881,Y,Rural,Public
Andhra Pradesh,Vizianagaram,Bobbili,chc,Bobbili,NA,18.572896,83.358647,Y,Urban,Public
Andhra Pradesh,Srikakulam,Seethampeta,chc,Seethampeta,NA,18.692534,83.816805,Y,Rural,Public
Andhra Pradesh,Srikakulam,Pathapatnam,chc,Pathapatnam,NA,18.75,84.0833,Y,Rural,Public
Andhra Pradesh,Srikakulam,Palasa,chc,Palasa,NA,18.774716,84.409388,Y,Urban,Public
Andhra Pradesh,Srikakulam,Kotturu,chc,Kotturu,NA,18.784518,83.886028,Y,Rural,Public
Andhra Pradesh,Vizianagaram,Chinamerangi,chc,Chinamerangi,NA,18.8296,83.541665,Y,Rural,Public
Andhra Pradesh,Srikakulam,Haripuram,chc,Haripuram,NA,18.848555,84.503866,Y,Rural,Public
Andhra Pradesh,Vizianagaram,Kurupam,chc,Kurupam,NA,18.8668869,83.5509816,Y,Rural,Public
Andhra Pradesh,Srikakulam,Ichapuram,chc,Ichapuram,NA,18.878128,84.452709,Y,Urban,Public
Andhra Pradesh,Srikakulam,Sompeta,chc,Baruva,NA,18.88494,84.58379,Y,Rural,Public
Andhra Pradesh,Srikakulam,Sompeta,chc,Sompeta,NA,18.945608,84.582481,Y,Rural,Public
Andhra Pradesh,Srikakulam,Kaviti,chc,Kaviti,NA,19.009387,84.688443,Y,Rural,Public
Andhra Pradesh,Chittoor,Chittoor,dis_h,DH Chittoor,NA,13.217176,79.100329,Y,Rural,Public
Andhra Pradesh,Chittoor,Tirupathi,dis_h,Sri.Venkateshwara Ram Narayana Ruia Gen.Hospl.TH,NA,13.217176,79.100329,Y,Rural,Public
Andhra Pradesh,Chittoor,Tirupathi,dis_h,Govt.Maternity Hospl.TH,NA,13.639418,79.409372,Y,Rural,Public
Andhra Pradesh,Cuddapah,Chennur,dis_h,RIMS TH Kadapa,NA,14.433115,78.865158,Y,Rural,Public
Andhra Pradesh,Nellore,Venkatachalam,dis_h,Govt. General Hospital Nellore,NA,14.643694,78.535868,Y,Rural,Public
Andhra Pradesh,Cuddapah,Proddatur,dis_h,DH Proddutur,NA,14.748321,78.551767,Y,Rural,Public
Andhra Pradesh,Kurnool,NANDYAL,dis_h,DH Nandyal,NA,15.478569,78.483093,Y,Rural,Public
Andhra Pradesh,Prakasam,Ongole,dis_h,RIMS Ongole TH,NA,15.488221,80.047857,Y,Rural,Public
Andhra Pradesh,Kurnool,ORVAKAL,dis_h,GGH Kurnool,NA,15.820654,78.038088,Y,Rural,Public
Andhra Pradesh,Anantapur,Anantapur,dis_h,GGH Anantapur,NA,15.9129,79.739987,Y,Rural,Public
Andhra Pradesh,Krishna,Guduru,dis_h,DH Machilipatnam,NA,16.18438,81.134933,Y,Rural,Public
Andhra Pradesh,Guntur,Kollipara,dis_h,DH Tenali,NA,16.242778,80.64,Y,Rural,Public
Andhra Pradesh,Guntur,Prathipadu,dis_h,GGH GMC Guntur,NA,16.29737,80.410515,Y,Rural,Public
Andhra Pradesh,Krishna,Kankipadu,dis_h,Sidhartha Medical College TH,NA,16.517012,80.671655,Y,Rural,Public
Andhra Pradesh,West Godavari,Denduluru,dis_h,DH Eluru,NA,16.71066,81.095243,Y,Rural,Public
Andhra Pradesh,East Godavari,Pedapudi,dis_h,GGH Kakinada,NA,16.945181,82.238647,Y,Rural,Public
Andhra Pradesh,East Godavari,Kadiyam,dis_h,DH Rajahmundry,NA,17.000538,81.804034,Y,Rural,Public
Andhra Pradesh,Vishakapatnam,CHC Gopalapatnam,dis_h,King George Hospital TH,NA,17.686816,83.218482,Y,Rural,Public
Andhra Pradesh,Vizianagaram,Nellimarla,dis_h,DH Vizianagaram,NA,18.1144564,83.4147102,Y,Rural,Public
Andhra Pradesh,Srikakulam,RIMS Srikakulam,dis_h,RIMS Srikakulam TH,NA,18.314318,83.888823,Y,Rural,Public
Andhra Pradesh,Chittoor,Kuppam,phc,Mallanur,NA,12.662023,78.402736,Y,Rural,Public
Andhra Pradesh,Chittoor,Puttur,phc,Sri Ranga Raja Puram,NA,12.7024,78.47318,Y,Rural,Public
Andhra Pradesh,Chittoor,Puttur,phc,Arimakula Palli,NA,12.70248,78.47326,Y,Rural,Public
Andhra Pradesh,Chittoor,Bangarupalem,phc,Thumbakuppam,NA,12.70287,78.37381,Y,Rural,Public
Andhra Pradesh,Chittoor,Kuppam,phc,Kangondi,NA,12.71099,78.34146,Y,Rural,Public
Andhra Pradesh,Chittoor,Kuppam,phc,Gudupalle,NA,12.747031,78.333016,Y,Rural,Public
Andhra Pradesh,Chittoor,Kuppam,phc,PP Unit Kuppam,NA,12.747031,78.333016,Y,Urban,Public
Andhra Pradesh,Chittoor,Kuppam,phc,Santhipuram,NA,12.88217,78.3714,Y,Rural,Public
Andhra Pradesh,Chittoor,Kuppam,phc,Rallabaduguru,NA,12.88218,78.3714,Y,Rural,Public
Andhra Pradesh,Chittoor,Venkatagiri Kota,phc,Ramakuppam,NA,12.89038,78.54819,Y,Rural,Public
Andhra Pradesh,Chittoor,Venkatagiri Kota,phc,Veernamala,NA,12.89039,78.5482,Y,Rural,Public
Andhra Pradesh,Chittoor,Venkatagiri Kota,phc,Venkatagiri Kota,NA,13.001168,78.479457,Y,Rural,Public
Andhra Pradesh,Chittoor,Venkatagiri Kota,phc,Theertham,NA,13.02888,78.63018,Y,Rural,Public
Andhra Pradesh,Chittoor,Venkatagiri Kota,phc,Baireddy Palli,NA,13.02889,78.63019,Y,Rural,Public
Andhra Pradesh,Chittoor,Chittoor,phc,Gudipala,NA,13.06406,79.18753,Y,Rural,Public
Andhra Pradesh,Chittoor,Chittoor,phc,Bommasamudram,NA,13.06409,79.18756,Y,Rural,Public
Andhra Pradesh,Chittoor,Palamaner,phc,Pathikonda,NA,13.10968,78.68208,Y,Rural,Public
Andhra Pradesh,Chittoor,Madanapalli,phc,Chinna Thippa Samudram,NA,13.11929,78.76311,Y,Rural,Public
Andhra Pradesh,Chittoor,Bangarupalem,phc,Madireddypalli,NA,13.15786,79.00966,Y,Rural,Public
Andhra Pradesh,Chittoor,Srikalahasti,phc,Buchi Naidu Kandriga,NA,13.15791,79.00971,Y,Rural,Public
Andhra Pradesh,Chittoor,Bangarupalem,phc,Yadamari,NA,13.15792,79.00972,Y,Rural,Public
Andhra Pradesh,Chittoor,Palamaner,phc,UFWC PALAMANER,NA,13.19908,78.746944,Y,Urban,Public
Andhra Pradesh,Chittoor,Chittoor,phc,Kajoor UHC,NA,13.201461,79.08357,Y,Urban,Public
Andhra Pradesh,Chittoor,Chittoor,phc,Thugundram,NA,13.20557,79.25628,Y,Rural,Public
Andhra Pradesh,Chittoor,Srikalahasti,phc,K V B Puram,NA,13.210251,79.118689,Y,Rural,Public
Andhra Pradesh,Chittoor,Chittoor,phc,Palasamudram,NA,13.21572,79.3763,Y,Rural,Public
Andhra Pradesh,Chittoor,P  Kothakota,phc,Thalapulanenivaripalli,NA,13.217176,79.100329,Y,Rural,Public
Andhra Pradesh,Chittoor,Palamaner,phc,Kolamasana Palli,NA,13.217176,79.100329,Y,Rural,Public
Andhra Pradesh,Chittoor,Piler,phc,Thalapula,NA,13.217176,79.100329,Y,Rural,Public
Andhra Pradesh,Chittoor,Punganur,phc,Mudibapanapalli,NA,13.217176,79.100329,Y,Rural,Public
Andhra Pradesh,Chittoor,Sadum,phc,Yellankivaripalli,NA,13.217176,79.100329,Y,Rural,Public
Andhra Pradesh,Chittoor,Tirupathi,phc,SAVE UHC,NA,13.217176,79.100329,Y,Urban,Public
Andhra Pradesh,Chittoor,Tirupathi,phc,Yerramitta UHC,NA,13.217176,79.100329,Y,Urban,Public
Andhra Pradesh,Chittoor,Tirupathi,phc,RASS UHC,NA,13.217176,79.100329,Y,Urban,Public
Andhra Pradesh,Chittoor,Tirupathi,phc,MASS UHC,NA,13.217176,79.100329,Y,Urban,Public
Andhra Pradesh,Chittoor,Srikalahasti,phc,Gajendra Nagar UHC,NA,13.217176,79.100329,Y,Urban,Public
Andhra Pradesh,Chittoor,Srikalahasti,phc,Bhaskarpet UHC,NA,13.217176,79.100329,Y,Urban,Public
Andhra Pradesh,Chittoor,Chittoor,phc,PP UNIT CHITTOOR,NA,13.217176,79.100329,Y,Urban,Public
Andhra Pradesh,Chittoor,Srikalahasti,phc,UFWC SRIKALAHASTI,NA,13.217176,79.100329,Y,Urban,Public
Andhra Pradesh,Chittoor,Puttur,phc,UFWC PUTTUR,NA,13.217176,79.100329,Y,Urban,Public
Andhra Pradesh,Chittoor,Tirupathi,phc,PP UNIT TIRUPATHI,NA,13.217176,79.100329,Y,Urban,Public
Andhra Pradesh,Chittoor,Palamaner,phc,Gangavaram,NA,13.217416,78.745754,Y,Rural,Public
Andhra Pradesh,Chittoor,Chittoor,phc,Gangadhara Nellore,NA,13.23026,79.20106,Y,Rural,Public
Andhra Pradesh,Chittoor,Bangarupalem,phc,Thavanampalli,NA,13.26491,79.02586,Y,Rural,Public
Andhra Pradesh,Chittoor,Kuppam,phc,Paipalam,NA,13.26496,79.02591,Y,Rural,Public
Andhra Pradesh,Chittoor,Puttur,phc,Gollapalli Puttur,NA,13.30272,78.90262,Y,Rural,Public
Andhra Pradesh,Chittoor,Palamaner,phc,Peddapanjani,NA,13.307086,78.68659,Y,Rural,Public
Andhra Pradesh,Chittoor,Tirupathi,phc,Vadamalapeta,NA,13.30993,79.06579,Y,Rural,Public
Andhra Pradesh,Chittoor,Nagiri,phc,Vijayapuram,NA,13.32794,79.68124,Y,Rural,Public
Andhra Pradesh,Chittoor,Venkatagiri Kota,phc,Vijalapuram,NA,13.32794,79.68124,Y,Rural,Public
Andhra Pradesh,Chittoor,Palamaner,phc,Rayalpeta,NA,13.33737,78.77292,Y,Rural,Public
Andhra Pradesh,Chittoor,P  Kothakota,phc,Puthalapattu,NA,13.3531,79.1265,Y,Rural,Public
Andhra Pradesh,Chittoor,Nagiri,phc,Nindra,NA,13.3814,79.6974,Y,Rural,Public
Andhra Pradesh,Chittoor,P  Kothakota,phc,Penumuru,NA,13.38451,79.21406,Y,Rural,Public
Andhra Pradesh,Chittoor,P  Kothakota,phc,Irala,NA,13.387766,78.968418,Y,Rural,Public
Andhra Pradesh,Chittoor,Nagiri,phc,Pichaturu,NA,13.399135,79.74139,Y,Rural,Public
Andhra Pradesh,Chittoor,Chittoor,phc,Chavatapalli UHC,NA,13.399814,79.101749,Y,Urban,Public
Andhra Pradesh,Chittoor,Satyavedu,phc,Nagalapuram,NA,13.42549,79.80779,Y,Rural,Public
Andhra Pradesh,Chittoor,Madanapalli,phc,Ramarao Colony UHC,NA,13.433364,79.553498,Y,Urban,Public
Andhra Pradesh,Chittoor,Satyavedu,phc,Chinnapanduru,NA,13.437331,78.691635,Y,Rural,Public
Andhra Pradesh,Chittoor,Puttur,phc,Pachikapalam,NA,13.43838,79.551914,Y,Rural,Public
Andhra Pradesh,Chittoor,Nagiri,phc,Narayanavanam,NA,13.44431,79.59361,Y,Rural,Public
Andhra Pradesh,Chittoor,Puttur,phc,Karvetinagaram,NA,13.44439,79.44769,Y,Rural,Public
Andhra Pradesh,Chittoor,Chandragiri,phc,Damalcheruvu,NA,13.45384,79.05839,Y,Rural,Public
Andhra Pradesh,Chittoor,Sadum,phc,Peddaupparapalli,NA,13.45691,78.70796,Y,Rural,Public
Andhra Pradesh,Chittoor,Sadum,phc,Somala,NA,13.45697,78.708,Y,Rural,Public
Andhra Pradesh,Chittoor,Satyavedu,phc,Dasukuppam,NA,13.45697,79.92487,Y,Rural,Public
Andhra Pradesh,Chittoor,Chandragiri,phc,Pakala,NA,13.46635,79.13625,Y,Rural,Public
Andhra Pradesh,Chittoor,Punganur,phc,Chembakur,NA,13.46641,78.44508,Y,Rural,Public
Andhra Pradesh,Chittoor,Punganur,phc,Ramasamudram,NA,13.46645,78.44512,Y,Rural,Public
Andhra Pradesh,Chittoor,Madanapalli,phc,Bommanacheruvu,NA,13.497225,78.473241,Y,Rural,Public
Andhra Pradesh,Chittoor,Chandragiri,phc,Kammapalli,NA,13.544525,79.442385,Y,Rural,Public
Andhra Pradesh,Chittoor,Chandragiri,phc,Kuppambaduru,NA,13.54824,79.44444,Y,Rural,Public
Andhra Pradesh,Chittoor,Punganur,phc,Chowde Palli,NA,13.550011,78.499989,Y,Rural,Public
Andhra Pradesh,Chittoor,Sadum,phc,Kanduru,NA,13.554925,78.773831,Y,Rural,Public
Andhra Pradesh,Nellore,Sullurpeta,phc,Tada,NA,13.57195,80.14374,Y,Rural,Public
Andhra Pradesh,Chittoor,Piler,phc,Garnimitta,NA,13.57967,79.32437,Y,Rural,Public
Andhra Pradesh,Chittoor,Sadum,phc,Pulicherla,NA,13.57973,79.12328,Y,Rural,Public
Andhra Pradesh,Chittoor,Sadum,phc,Kaluru,NA,13.5923,79.55795,Y,Rural,Public
Andhra Pradesh,Chittoor,Vayalpadu,phc,Nimmanapalle,NA,13.5923,78.67559,Y,Rural,Public
Andhra Pradesh,Chittoor,Chittoor,phc,Nara Singarayani Peta,NA,13.60482,79.29187,Y,Rural,Public
Andhra Pradesh,Chittoor,Satyavedu,phc,Varadaiahpalem,NA,13.61111,79.95779,Y,Rural,Public
Andhra Pradesh,Chittoor,Chandragiri,phc,Naravaripalli,NA,13.618796,79.266257,Y,Rural,Public
Andhra Pradesh,Chittoor,Urban Health Facilities,phc,IMA UHC Tirupathi,NA,13.628756,79.419179,Y,Urban,Public
Andhra Pradesh,Chittoor,Vayalpadu,phc,Chinthaparthy,NA,13.63323,78.71128,Y,Rural,Public
Andhra Pradesh,Chittoor,Chinnagottigallu,phc,Yerravaripalem,NA,13.63631,79.14911,Y,Rural,Public
Andhra Pradesh,Chittoor,Chinnagottigallu,phc,Nerabailu,NA,13.63637,79.14917,Y,Rural,Public
Andhra Pradesh,Chittoor,Piler,phc,Regallu,NA,13.64891,78.80211,Y,Rural,Public
Andhra Pradesh,Chittoor,Chittoor,phc,Satyanarayanapuram UHC,NA,13.650844,79.430302,Y,Urban,Public
Andhra Pradesh,Chittoor,Tirupathi,phc,Mangalam,NA,13.6514898,79.4619426,Y,Rural,Public
Andhra Pradesh,Chittoor,Chinnagottigallu,phc,Bakarapet,NA,13.653672,79.158047,Y,Rural,Public
Andhra Pradesh,Chittoor,Madanapalli,phc,Kurabalakota,NA,13.65839,78.50369,Y,Rural,Public
Andhra Pradesh,Chittoor,Thambalapalli,phc,Kosuvaripalli,NA,13.6584,78.5037,Y,Rural,Public
Andhra Pradesh,Chittoor,Sadum,phc,Rompicherla,NA,13.67099,79.01624,Y,Rural,Public
Andhra Pradesh,Chittoor,Tirupathi,phc,Yerpedu,NA,13.70561,79.60656,Y,Rural,Public
Andhra Pradesh,Chittoor,Kalikiri,phc,Medikurthi,NA,13.70878,78.78236,Y,Rural,Public
Andhra Pradesh,Chittoor,Thambalapalli,phc,Pedda Thippa Samudram,NA,13.71326,78.14673,Y,Rural,Public
Andhra Pradesh,Chittoor,Thambalapalli,phc,Kandukur,NA,13.71332,78.14679,Y,Rural,Public
Andhra Pradesh,Chittoor,Tirupathi,phc,Renigunta,NA,13.71669,79.40547,Y,Rural,Public
Andhra Pradesh,Anantapur, C.K.Palli,phc,N.S.Gate,NA,13.731006,77.496725,Y,Rural,Public
Andhra Pradesh,Anantapur,Hindupur,phc,Chowluru,NA,13.73336,77.50054,Y,Rural,Public
Andhra Pradesh,Chittoor,Vayalpadu,phc,Tharigonda,NA,13.73713,78.60743,Y,Rural,Public
Andhra Pradesh,Chittoor,Srikalahasti,phc,Kovanur,NA,13.75276,79.77526,Y,Rural,Public
Andhra Pradesh,Chittoor,Srikalahasti,phc,Thottambedu,NA,13.75598,79.68773,Y,Rural,Public
Andhra Pradesh,Chittoor,Vayalpadu,phc,Gurramkonda,NA,13.75598,78.55878,Y,Rural,Public
Andhra Pradesh,Chittoor,Thambalapalli,phc,Peddamandyam,NA,13.756,78.5588,Y,Rural,Public
Andhra Pradesh,Chittoor,Kalikiri,phc,Mahal,NA,13.77794,78.79234,Y,Rural,Public
Andhra Pradesh,Chittoor,Kalikiri,phc,Errakotapalli,NA,13.77799,78.79239,Y,Rural,Public
Andhra Pradesh,Chittoor,Madanapalli,phc,B. Kothakota,NA,13.77823,79.06481,Y,Rural,Public
Andhra Pradesh,Nellore,Sullurpeta,phc,Thogaramudi,NA,13.78518,80.11147,Y,Rural,Public
Andhra Pradesh,Nellore,Naidupeta,phc,Doravarisatram,NA,13.7852,80.11149,Y,Rural,Public
Andhra Pradesh,Anantapur,Madakasira,phc,Agali,NA,13.787,77.03708,Y,Rural,Public
Andhra Pradesh,Nellore,Venkatagiri,phc,Balayapalli,NA,13.78857,79.92186,Y,Rural,Public
Andhra Pradesh,Nellore,Venkatagiri,phc,Bangarupeta,NA,13.78857,79.92186,Y,Rural,Public
Andhra Pradesh,Anantapur,Hindupur,phc,Lepakshi,NA,13.78918,77.58581,Y,Rural,Public
Andhra Pradesh,Chittoor,Thambalapalli,phc,Molakalacheruvu,NA,13.79822,78.263277,Y,Rural,Public
Andhra Pradesh,Chittoor,Chinnagottigallu,phc,Yellamanda,NA,13.7984734,79.04367109,Y,Rural,Public
Andhra Pradesh,Anantapur,Hindupur,phc,Chilamathur,NA,13.80671,77.70327,Y,Rural,Public
Andhra Pradesh,Anantapur,Urban Health Facilities,phc,PP Unit Hindupur,NA,13.818538,77.498875,Y,Urban,Public
Andhra Pradesh,Anantapur,Madakasira,phc,Neelakantapuram,NA,13.83562,77.55316,Y,Rural,Public
